Category,Region,Inventory Level,Price,Discount,Weather Condition,Promotion,Demand,Product_UID,Weekday
Toys,South,435,17.89,15,Snowy,1,96,S002_P0017,Sunday
Clothing,South,159,29.83,0,Snowy,0,117,S002_P0018,Sunday
Clothing,South,580,96.65,10,Snowy,1,145,S002_P0019,Sunday
Furniture,South,320,113.37,10,Snowy,0,53,S002_P0020,Sunday
Toys,East,381,12.99,5,Snowy,0,39,S003_P0001,Sunday
Groceries,East,481,50.21,10,Snowy,0,80,S003_P0002,Sunday
Electronics,East,199,105.64,5,Snowy,0,149,S003_P0003,Sunday
Groceries,East,579,18.34,15,Snowy,1,64,S003_P0004,Sunday
Toys,East,768,21.37,25,Snowy,1,153,S003_P0005,Sunday
Toys,East,124,38.15,5,Snowy,0,87,S003_P0006,Sunday
Groceries,East,749,19.2,0,Snowy,0,134,S003_P0007,Sunday
Clothing,East,292,101.37,10,Snowy,0,88,S003_P0008,Sunday
Groceries,East,165,38.98,25,Snowy,1,85,S003_P0009,Sunday
Groceries,East,230,31.91,20,Snowy,1,88,S003_P0010,Sunday
Electronics,East,322,139.22,0,Snowy,0,133,S003_P0011,Sunday
Furniture,East,344,92.31,5,Snowy,0,70,S003_P0012,Sunday
Groceries,East,910,68.24,10,Snowy,0,110,S003_P0013,Sunday
Groceries,East,504,89.78,10,Snowy,0,97,S003_P0014,Sunday
Groceries,East,922,95.41,10,Snowy,1,123,S003_P0015,Sunday
Electronics,East,9,89.37,0,Snowy,0,63,S003_P0016,Sunday
Furniture,East,843,100.73,15,Snowy,1,54,S003_P0017,Sunday
Furniture,East,712,122.67,0,Snowy,0,50,S003_P0018,Sunday
Groceries,East,89,63.12,10,Snowy,1,180,S003_P0019,Sunday
Clothing,East,1288,70.42,0,Snowy,0,65,S003_P0020,Sunday
Groceries,West,423,11.92,5,Sunny,0,120,S004_P0001,Sunday
Groceries,West,307,24.83,0,Sunny,0,166,S004_P0002,Sunday
Furniture,West,435,132.01,10,Sunny,0,74,S004_P0003,Sunday
Groceries,West,206,40.77,20,Sunny,1,82,S004_P0004,Sunday
Clothing,West,225,67.35,15,Sunny,1,105,S004_P0005,Sunday
Groceries,West,127,39.15,5,Sunny,0,119,S004_P0006,Sunday
Groceries,West,999,33.61,0,Sunny,0,132,S004_P0007,Sunday
Furniture,West,92,93.5,10,Sunny,0,89,S004_P0008,Sunday
Clothing,West,299,125.81,10,Sunny,1,159,S004_P0009,Sunday
Groceries,West,668,26.29,10,Sunny,1,119,S004_P0010,Sunday
Clothing,West,318,50.72,10,Sunny,0,64,S004_P0011,Sunday
Electronics,West,156,104.55,0,Sunny,0,67,S004_P0012,Sunday
Groceries,West,156,19.75,10,Sunny,0,118,S004_P0013,Sunday
Furniture,West,217,171.72,10,Sunny,0,113,S004_P0014,Sunday
Furniture,West,240,90.58,20,Sunny,1,105,S004_P0015,Sunday
Furniture,West,8,111.8,10,Sunny,0,74,S004_P0016,Sunday
Clothing,West,148,111.58,20,Sunny,1,203,S004_P0017,Sunday
Furniture,West,95,157.64,5,Sunny,0,68,S004_P0018,Sunday
Clothing,West,116,50.21,20,Sunny,1,109,S004_P0019,Sunday
Furniture,West,110,132.93,5,Sunny,0,78,S004_P0020,Sunday
Groceries,North,328,13.49,0,Cloudy,0,118,S005_P0001,Sunday
Electronics,North,297,38.27,5,Cloudy,0,72,S005_P0002,Sunday
Toys,North,107,30.99,5,Cloudy,0,102,S005_P0003,Sunday
Groceries,North,161,7.62,15,Cloudy,1,148,S005_P0004,Sunday
Groceries,North,419,13.47,10,Cloudy,1,73,S005_P0005,Sunday
Groceries,North,1131,78.27,5,Cloudy,0,193,S005_P0006,Sunday
Groceries,North,313,67.34,0,Cloudy,0,43,S005_P0007,Sunday
Groceries,North,138,69.95,5,Cloudy,0,150,S005_P0008,Sunday
Groceries,North,517,78.27,10,Cloudy,1,56,S005_P0009,Sunday
Groceries,North,237,51.76,25,Cloudy,1,145,S005_P0010,Sunday
Electronics,North,242,76.29,0,Cloudy,0,65,S005_P0011,Sunday
Furniture,North,691,126.94,0,Cloudy,0,56,S005_P0012,Sunday
Groceries,North,224,82.73,0,Cloudy,0,132,S005_P0013,Sunday
Furniture,North,50,177.32,0,Cloudy,0,94,S005_P0014,Sunday
Groceries,North,542,62.45,15,Cloudy,1,217,S005_P0015,Sunday
Toys,North,256,29.88,0,Cloudy,0,38,S005_P0016,Sunday
Toys,North,187,45.48,10,Cloudy,1,198,S005_P0017,Sunday
Clothing,North,241,22.26,10,Cloudy,0,119,S005_P0018,Sunday
Furniture,North,292,140.01,10,Cloudy,1,91,S005_P0019,Sunday
Toys,North,149,32.43,5,Cloudy,0,126,S005_P0020,Sunday
Electronics,North,287,61.85,20,Sunny,1,102,S001_P0001,Monday
Clothing,North,112,87.82,15,Sunny,1,246,S001_P0002,Monday
Clothing,North,989,67.36,10,Sunny,0,203,S001_P0003,Monday
Electronics,North,180,85.21,10,Sunny,1,45,S001_P0004,Monday
Groceries,North,244,65.31,10,Sunny,0,147,S001_P0005,Monday
Toys,North,201,43.59,0,Sunny,0,113,S001_P0006,Monday
Groceries,North,875,22.95,10,Sunny,1,106,S001_P0007,Monday
Electronics,North,137,46.96,0,Sunny,0,109,S001_P0008,Monday
Clothing,North,171,85.2,15,Sunny,1,115,S001_P0009,Monday
Furniture,North,570,103.06,20,Sunny,1,76,S001_P0010,Monday
Furniture,North,262,183.16,20,Sunny,1,189,S001_P0011,Monday
Groceries,North,359,78.83,10,Sunny,0,100,S001_P0012,Monday
Toys,North,134,36.2,5,Sunny,0,122,S001_P0013,Monday
Groceries,North,577,95.67,10,Sunny,1,237,S001_P0014,Monday
Toys,North,182,18.47,10,Sunny,0,178,S001_P0015,Monday
Groceries,North,625,35.07,5,Sunny,0,83,S001_P0016,Monday
Toys,North,97,22.17,0,Sunny,0,87,S001_P0017,Monday
Groceries,North,220,61.35,0,Sunny,0,101,S001_P0018,Monday
Furniture,North,88,102.58,20,Sunny,1,97,S001_P0019,Monday
Furniture,North,562,118.32,0,Sunny,0,73,S001_P0020,Monday
Groceries,South,38,78.85,20,Snowy,1,163,S002_P0001,Monday
Toys,South,455,37.72,15,Snowy,1,177,S002_P0002,Monday
Groceries,South,271,68.34,10,Snowy,0,79,S002_P0003,Monday
Groceries,South,375,40.55,20,Snowy,1,159,S002_P0004,Monday
Electronics,South,397,84.43,5,Snowy,0,83,S002_P0005,Monday
Clothing,South,89,83.19,0,Snowy,0,157,S002_P0006,Monday
Toys,South,491,27.99,25,Snowy,1,168,S002_P0007,Monday
Groceries,South,129,23.98,5,Snowy,0,91,S002_P0008,Monday
Groceries,South,355,61.78,15,Snowy,1,130,S002_P0009,Monday
Groceries,South,117,90.74,10,Snowy,1,139,S002_P0010,Monday
Groceries,South,299,103.26,20,Snowy,1,185,S002_P0011,Monday
Electronics,South,763,54.93,5,Snowy,0,47,S002_P0012,Monday
Groceries,South,328,23.4,5,Snowy,0,131,S002_P0013,Monday
Electronics,South,1384,95.31,10,Snowy,1,50,S002_P0014,Monday
Clothing,South,320,70.6,0,Snowy,0,104,S002_P0015,Monday
Clothing,South,250,83.3,5,Snowy,0,92,S002_P0016,Monday
Toys,South,350,22.06,0,Snowy,0,95,S002_P0017,Monday
Clothing,South,164,26.56,10,Snowy,0,98,S002_P0018,Monday
Clothing,South,489,96.69,20,Snowy,1,189,S002_P0019,Monday
Furniture,South,275,112.02,0,Snowy,0,37,S002_P0020,Monday
Toys,East,356,18.42,15,Cloudy,1,162,S003_P0001,Monday
Groceries,East,397,52.54,25,Cloudy,1,172,S003_P0002,Monday
Electronics,East,214,106.89,0,Cloudy,0,135,S003_P0003,Monday
Groceries,East,519,33.19,10,Cloudy,1,254,S003_P0004,Monday
Toys,East,620,21.65,10,Cloudy,0,97,S003_P0005,Monday
Toys,East,155,36.2,10,Cloudy,0,87,S003_P0006,Monday
Groceries,East,589,17.93,20,Cloudy,1,191,S003_P0007,Monday
Clothing,East,219,103.49,5,Cloudy,0,78,S003_P0008,Monday
Groceries,East,79,66.57,15,Cloudy,1,232,S003_P0009,Monday
Groceries,East,135,43.38,10,Cloudy,1,149,S003_P0010,Monday
Electronics,East,237,109.1,25,Cloudy,1,148,S003_P0011,Monday
Furniture,East,281,81.82,0,Cloudy,0,27,S003_P0012,Monday
Groceries,East,789,81.12,0,Cloudy,0,116,S003_P0013,Monday
Groceries,East,445,100.27,10,Cloudy,1,132,S003_P0014,Monday
Groceries,East,795,109.38,10,Cloudy,0,170,S003_P0015,Monday
Electronics,East,582,92.79,5,Cloudy,0,88,S003_P0016,Monday
Furniture,East,779,123.14,0,Cloudy,0,78,S003_P0017,Monday
Furniture,East,668,121.41,10,Cloudy,0,75,S003_P0018,Monday
Groceries,East,199,61.0,15,Cloudy,1,189,S003_P0019,Monday
Clothing,East,1218,79.32,10,Cloudy,0,133,S003_P0020,Monday
Groceries,West,991,12.23,10,Snowy,1,166,S004_P0001,Monday
Groceries,West,169,25.31,10,Snowy,1,194,S004_P0002,Monday
Furniture,West,352,120.51,0,Snowy,0,36,S004_P0003,Monday
Groceries,West,770,52.49,15,Snowy,1,143,S004_P0004,Monday
Clothing,West,135,73.75,0,Snowy,0,83,S004_P0005,Monday
Groceries,West,267,34.46,10,Snowy,0,96,S004_P0006,Monday
Groceries,West,886,19.27,25,Snowy,1,52,S004_P0007,Monday
Furniture,West,89,90.66,0,Snowy,0,52,S004_P0008,Monday
Clothing,West,587,102.91,25,Snowy,1,152,S004_P0009,Monday
Groceries,West,541,20.84,25,Snowy,1,103,S004_P0010,Monday
Clothing,West,895,65.29,20,Snowy,1,185,S004_P0011,Monday
Electronics,West,76,98.24,0,Snowy,0,51,S004_P0012,Monday
Groceries,West,552,20.97,5,Snowy,0,120,S004_P0013,Monday
Furniture,West,140,126.98,25,Snowy,1,63,S004_P0014,Monday
Furniture,West,119,89.68,0,Snowy,0,53,S004_P0015,Monday
Furniture,West,142,118.12,0,Snowy,0,75,S004_P0016,Monday
Clothing,West,243,109.72,10,Snowy,0,152,S004_P0017,Monday
Furniture,West,94,140.69,10,Snowy,0,65,S004_P0018,Monday
Clothing,West,108,60.59,10,Snowy,1,132,S004_P0019,Monday
Furniture,West,172,105.73,10,Snowy,0,45,S004_P0020,Monday
Groceries,North,214,11.09,20,Sunny,1,144,S005_P0001,Monday
Electronics,North,224,33.99,20,Sunny,1,87,S005_P0002,Monday
Toys,North,135,33.71,0,Sunny,0,113,S005_P0003,Monday
Groceries,North,189,5.96,10,Sunny,1,42,S005_P0004,Monday
Groceries,North,342,16.61,0,Sunny,0,103,S005_P0005,Monday
Groceries,North,941,71.83,0,Sunny,0,160,S005_P0006,Monday
Groceries,North,266,101.87,15,Sunny,1,215,S005_P0007,Monday
Groceries,North,199,53.64,10,Sunny,0,83,S005_P0008,Monday
Groceries,North,471,69.8,25,Sunny,1,89,S005_P0009,Monday
Groceries,North,473,67.17,10,Sunny,1,173,S005_P0010,Monday
Electronics,North,195,64.22,25,Sunny,1,114,S005_P0011,Monday
Furniture,North,640,105.39,10,Sunny,0,48,S005_P0012,Monday
Groceries,North,656,72.5,0,Sunny,0,90,S005_P0013,Monday
Furniture,North,0,164.59,10,Sunny,1,104,S005_P0014,Monday
Groceries,North,308,60.01,0,Sunny,0,158,S005_P0015,Monday
Toys,North,226,39.48,0,Sunny,0,133,S005_P0016,Monday
Toys,North,215,39.36,5,Sunny,0,125,S005_P0017,Monday
Clothing,North,133,24.54,5,Sunny,0,133,S005_P0018,Monday
Furniture,North,186,132.35,25,Sunny,1,149,S005_P0019,Monday
Toys,North,168,37.35,0,Sunny,0,139,S005_P0020,Monday
Electronics,North,512,69.63,10,Cloudy,0,102,S001_P0001,Tuesday
Clothing,North,276,80.79,15,Cloudy,1,232,S001_P0002,Tuesday
Clothing,North,753,54.89,10,Cloudy,0,128,S001_P0003,Tuesday
Electronics,North,382,94.09,10,Cloudy,0,85,S001_P0004,Tuesday
Groceries,North,834,70.05,10,Cloudy,1,173,S001_P0005,Tuesday
Toys,North,104,35.88,10,Cloudy,1,86,S001_P0006,Tuesday
Groceries,North,764,25.36,0,Cloudy,0,104,S001_P0007,Tuesday
Electronics,North,156,40.74,20,Cloudy,1,118,S001_P0008,Tuesday
Clothing,North,185,120.89,10,Cloudy,1,247,S001_P0009,Tuesday
Furniture,North,505,133.09,10,Cloudy,0,117,S001_P0010,Tuesday
Furniture,North,147,161.26,20,Cloudy,1,125,S001_P0011,Tuesday
Groceries,North,293,69.36,5,Cloudy,0,62,S001_P0012,Tuesday
Toys,North,177,32.16,0,Cloudy,0,71,S001_P0013,Tuesday
Groceries,North,390,64.24,15,Cloudy,1,109,S001_P0014,Tuesday
Toys,North,191,13.88,25,Cloudy,1,123,S001_P0015,Tuesday
Groceries,North,558,41.83,5,Cloudy,0,122,S001_P0016,Tuesday
Toys,North,130,26.83,5,Cloudy,0,149,S001_P0017,Tuesday
Groceries,North,129,62.83,10,Cloudy,0,143,S001_P0018,Tuesday
Furniture,North,104,98.97,10,Cloudy,1,54,S001_P0019,Tuesday
Furniture,North,494,111.25,10,Cloudy,0,70,S001_P0020,Tuesday
Groceries,South,625,69.62,5,Snowy,0,69,S002_P0001,Tuesday
Toys,South,334,27.53,10,Snowy,1,72,S002_P0002,Tuesday
