Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2022-01-11,S004,P0003,Furniture,West,149,46,0,126.58,10,Cloudy,0,143.59,Winter,0,76
2022-01-11,S004,P0004,Groceries,West,602,23,0,40.52,5,Cloudy,0,37.78,Winter,0,23
2022-01-11,S004,P0005,Clothing,West,188,90,162,63.36,25,Cloudy,1,71.41,Winter,0,143
2022-01-11,S004,P0006,Groceries,West,244,132,289,39.57,10,Cloudy,1,43.35,Winter,0,159
2022-01-11,S004,P0007,Groceries,West,305,74,362,26.81,10,Cloudy,0,23.37,Winter,0,93
2022-01-11,S004,P0008,Furniture,West,136,57,0,90.25,5,Cloudy,0,99.38,Winter,0,64
2022-01-11,S004,P0009,Clothing,West,290,117,0,135.07,0,Cloudy,0,144.2,Winter,0,146
2022-01-11,S004,P0010,Groceries,West,643,100,0,24.01,10,Cloudy,0,28.55,Winter,0,106
2022-01-11,S004,P0011,Clothing,West,322,122,0,60.76,10,Cloudy,0,58.98,Winter,0,118
2022-01-11,S004,P0012,Electronics,West,63,46,66,91.92,15,Cloudy,1,86.9,Winter,0,63
2022-01-11,S004,P0013,Groceries,West,607,48,0,17.59,10,Cloudy,0,16.97,Winter,0,69
2022-01-11,S004,P0014,Furniture,West,210,102,190,171.74,10,Cloudy,1,193.94,Winter,0,113
2022-01-11,S004,P0015,Furniture,West,318,78,281,90.06,10,Cloudy,1,105.17,Winter,0,83
2022-01-11,S004,P0016,Furniture,West,348,64,0,103.65,15,Cloudy,1,123.72,Winter,0,84
2022-01-11,S004,P0017,Clothing,West,154,88,87,87.18,10,Cloudy,0,103.45,Winter,0,94
2022-01-11,S004,P0018,Furniture,West,138,57,0,151.05,5,Cloudy,0,182.5,Winter,0,70
2022-01-11,S004,P0019,Clothing,West,214,74,0,65.03,0,Cloudy,0,78.16,Winter,0,120
2022-01-11,S004,P0020,Furniture,West,271,146,333,164.09,10,Cloudy,1,161.29,Winter,0,164
2022-01-11,S005,P0001,Groceries,North,182,55,0,9.78,10,Cloudy,0,11.23,Winter,0,69
2022-01-11,S005,P0002,Electronics,North,228,94,0,40.32,10,Cloudy,1,46.94,Winter,0,119
2022-01-11,S005,P0003,Toys,North,193,66,0,29.19,10,Cloudy,0,27.12,Winter,0,101
2022-01-11,S005,P0004,Groceries,North,131,75,123,7.95,5,Cloudy,0,7.22,Winter,0,108
2022-01-11,S005,P0005,Groceries,North,290,120,236,14.91,25,Cloudy,1,14.26,Winter,0,145
2022-01-11,S005,P0006,Groceries,North,817,190,1074,69.88,25,Cloudy,1,60.91,Winter,0,245
2022-01-11,S005,P0007,Groceries,North,106,106,0,86.83,10,Cloudy,0,97.36,Winter,0,151
2022-01-11,S005,P0008,Groceries,North,133,73,101,66.74,0,Cloudy,0,61.98,Winter,0,101
2022-01-11,S005,P0009,Groceries,North,594,109,0,94.78,10,Cloudy,0,103.17,Winter,0,128
2022-01-11,S005,P0010,Groceries,North,249,50,0,50.93,5,Cloudy,0,53.95,Winter,0,67
2022-01-11,S005,P0011,Electronics,North,307,63,313,76.82,0,Cloudy,0,86.51,Winter,0,82
2022-01-11,S005,P0012,Furniture,North,389,46,0,114.58,10,Cloudy,1,112.03,Winter,0,56
2022-01-11,S005,P0013,Groceries,North,331,160,0,79.63,5,Cloudy,0,92.93,Winter,0,136
2022-01-11,S005,P0014,Furniture,North,340,4,0,92.97,25,Cloudy,1,99.14,Winter,0,4
2022-01-11,S005,P0015,Groceries,North,170,121,354,61.83,10,Cloudy,1,54.15,Winter,0,189
2022-01-11,S005,P0016,Toys,North,432,94,458,33.73,20,Cloudy,1,36.54,Winter,0,156
2022-01-11,S005,P0017,Toys,North,202,77,0,36.03,0,Cloudy,0,43.28,Winter,0,82
2022-01-11,S005,P0018,Clothing,North,161,158,146,26.83,5,Cloudy,0,23.52,Winter,0,165
2022-01-11,S005,P0019,Furniture,North,83,83,0,135.48,10,Cloudy,0,120.62,Winter,0,82
2022-01-11,S005,P0020,Toys,North,202,117,147,33.43,15,Cloudy,1,31.71,Winter,0,157
2022-01-12,S001,P0001,Electronics,North,203,70,179,65.76,10,Snowy,0,60.13,Winter,0,85
2022-01-12,S001,P0002,Clothing,North,176,131,147,71.02,5,Snowy,0,76.21,Winter,0,139
2022-01-12,S001,P0003,Clothing,North,278,149,0,57.89,10,Snowy,1,51.07,Winter,0,128
2022-01-12,S001,P0004,Electronics,North,193,82,202,104.01,0,Snowy,0,125.78,Winter,0,84
2022-01-12,S001,P0005,Groceries,North,888,90,0,61.19,10,Snowy,0,55.59,Winter,0,125
2022-01-12,S001,P0006,Toys,North,196,121,384,43.79,0,Snowy,0,51.43,Winter,0,115
2022-01-12,S001,P0007,Groceries,North,650,25,0,20.0,0,Snowy,0,21.2,Winter,0,39
2022-01-12,S001,P0008,Electronics,North,142,142,144,38.96,25,Snowy,1,44.32,Winter,0,142
2022-01-12,S001,P0009,Clothing,North,188,150,172,89.65,15,Snowy,1,99.74,Winter,0,150
2022-01-12,S001,P0010,Furniture,North,322,67,0,114.38,15,Snowy,1,101.04,Winter,0,74
2022-01-12,S001,P0011,Furniture,North,298,97,0,153.97,10,Snowy,0,162.49,Winter,0,90
2022-01-12,S001,P0012,Groceries,North,228,109,219,75.84,10,Snowy,0,88.74,Winter,0,103
2022-01-12,S001,P0013,Toys,North,110,100,127,31.46,15,Snowy,1,31.45,Winter,0,112
2022-01-12,S001,P0014,Groceries,North,256,69,0,72.22,0,Snowy,0,71.99,Winter,0,80
2022-01-12,S001,P0015,Toys,North,111,84,85,12.13,20,Snowy,1,13.23,Winter,0,78
2022-01-12,S001,P0016,Groceries,North,522,84,0,30.1,25,Snowy,1,33.62,Winter,0,108
2022-01-12,S001,P0017,Toys,North,123,96,173,25.73,10,Snowy,1,22.98,Winter,0,153
2022-01-12,S001,P0018,Groceries,North,169,111,133,58.26,10,Snowy,0,65.47,Winter,0,118
2022-01-12,S001,P0019,Furniture,North,78,72,73,116.22,5,Snowy,0,101.25,Winter,0,83
2022-01-12,S001,P0020,Furniture,North,167,44,0,102.87,10,Snowy,0,110.29,Winter,0,63
2022-01-12,S002,P0001,Groceries,South,116,52,0,75.4,0,Snowy,0,73.04,Winter,0,63
2022-01-12,S002,P0002,Toys,South,206,169,340,38.32,0,Snowy,0,41.45,Winter,0,142
2022-01-12,S002,P0003,Groceries,South,504,156,412,91.23,10,Snowy,1,89.34,Winter,0,155
2022-01-12,S002,P0004,Groceries,South,178,104,0,38.67,5,Snowy,0,44.78,Winter,0,87
2022-01-12,S002,P0005,Electronics,South,170,79,0,84.87,10,Snowy,0,81.26,Winter,0,85
2022-01-12,S002,P0006,Clothing,South,210,67,0,61.68,10,Snowy,0,70.56,Winter,0,109
2022-01-12,S002,P0007,Toys,South,661,71,0,26.79,10,Snowy,0,23.24,Winter,0,93
2022-01-12,S002,P0008,Groceries,South,166,157,142,28.79,15,Snowy,1,26.96,Winter,0,173
2022-01-12,S002,P0009,Groceries,South,148,99,0,65.73,10,Snowy,1,60.03,Winter,0,132
2022-01-12,S002,P0010,Groceries,South,102,102,227,105.84,10,Snowy,1,117.1,Winter,0,196
2022-01-12,S002,P0011,Groceries,South,736,138,0,118.32,5,Snowy,0,139.33,Winter,0,191
2022-01-12,S002,P0012,Electronics,South,310,23,0,51.36,5,Snowy,0,55.32,Winter,0,31
2022-01-12,S002,P0013,Groceries,South,245,150,0,21.85,15,Snowy,1,24.96,Winter,0,146
2022-01-12,S002,P0014,Electronics,South,736,42,0,94.84,5,Snowy,0,107.58,Winter,0,35
2022-01-12,S002,P0015,Clothing,South,962,132,0,71.36,25,Snowy,1,65.51,Winter,0,191
2022-01-12,S002,P0016,Clothing,South,175,92,0,78.04,25,Snowy,1,71.02,Winter,0,130
2022-01-12,S002,P0017,Toys,South,761,96,0,20.11,10,Snowy,1,18.15,Winter,0,99
2022-01-12,S002,P0018,Clothing,South,102,73,78,27.19,0,Snowy,0,26.43,Winter,0,74
2022-01-12,S002,P0019,Clothing,South,898,12,0,60.55,5,Snowy,0,65.98,Winter,0,14
2022-01-12,S002,P0020,Furniture,South,246,45,0,121.05,10,Snowy,0,120.76,Winter,0,70
2022-01-12,S003,P0001,Toys,East,205,126,248,19.47,0,Sunny,0,18.43,Winter,0,125
2022-01-12,S003,P0002,Groceries,East,236,101,0,61.71,5,Sunny,0,54.96,Winter,0,127
2022-01-12,S003,P0003,Electronics,East,267,77,0,77.37,15,Sunny,1,74.26,Winter,0,85
2022-01-12,S003,P0004,Groceries,East,171,131,528,28.73,0,Sunny,0,24.67,Winter,0,153
2022-01-12,S003,P0005,Toys,East,347,73,0,22.64,5,Sunny,0,26.37,Winter,0,110
2022-01-12,S003,P0006,Toys,East,217,82,0,37.77,10,Sunny,0,45.35,Winter,0,116
2022-01-12,S003,P0007,Groceries,East,1187,102,0,18.37,5,Sunny,0,15.95,Winter,0,137
2022-01-12,S003,P0008,Clothing,East,247,57,0,102.68,10,Sunny,1,100.96,Winter,0,77
2022-01-12,S003,P0009,Groceries,East,223,184,238,62.71,20,Sunny,1,66.36,Winter,0,233
2022-01-12,S003,P0010,Groceries,East,100,100,290,53.19,10,Sunny,1,59.01,Winter,0,252
2022-01-12,S003,P0011,Electronics,East,162,162,0,177.36,0,Sunny,0,154.17,Winter,0,204
2022-01-12,S003,P0012,Furniture,East,56,51,169,89.99,10,Sunny,0,104.71,Winter,0,78
2022-01-12,S003,P0013,Groceries,East,623,151,795,81.04,25,Sunny,1,97.3,Winter,0,244
2022-01-12,S003,P0014,Groceries,East,76,76,0,104.85,5,Sunny,0,102.27,Winter,0,129
2022-01-12,S003,P0015,Groceries,East,431,105,0,86.14,20,Sunny,1,98.36,Winter,0,128
2022-01-12,S003,P0016,Electronics,East,250,213,0,120.66,15,Sunny,1,106.0,Winter,0,199
2022-01-12,S003,P0017,Furniture,East,301,22,0,81.34,25,Sunny,1,80.81,Winter,0,32
2022-01-12,S003,P0018,Furniture,East,426,60,0,129.9,10,Sunny,0,148.98,Winter,0,95
2022-01-12,S003,P0019,Groceries,East,133,133,119,60.98,0,Sunny,0,69.36,Winter,0,130
2022-01-12,S003,P0020,Clothing,East,823,113,0,79.66,5,Sunny,0,68.19,Winter,0,117
2022-01-12,S004,P0001,Groceries,West,147,49,0,10.14,0,Snowy,0,9.42,Winter,0,58
2022-01-12,S004,P0002,Groceries,West,309,54,0,18.98,0,Snowy,0,16.25,Winter,0,64
2022-01-12,S004,P0003,Furniture,West,303,38,0,102.02,25,Snowy,1,93.55,Winter,0,53
2022-01-12,S004,P0004,Groceries,West,579,39,0,41.55,10,Snowy,0,49.12,Winter,0,55
2022-01-12,S004,P0005,Clothing,West,260,43,0,61.35,10,Snowy,0,53.61,Winter,0,62
2022-01-12,S004,P0006,Groceries,West,112,42,0,28.22,10,Snowy,0,26.91,Winter,0,42
2022-01-12,S004,P0007,Groceries,West,231,106,692,31.26,10,Snowy,0,35.29,Winter,0,161
2022-01-12,S004,P0008,Furniture,West,79,34,51,73.72,20,Snowy,1,68.67,Winter,0,43
2022-01-12,S004,P0009,Clothing,West,173,60,0,87.77,25,Snowy,1,94.68,Winter,0,99
2022-01-12,S004,P0010,Groceries,West,543,110,518,26.1,15,Snowy,1,29.54,Winter,0,153
2022-01-12,S004,P0011,Clothing,West,853,118,0,70.22,0,Snowy,0,61.83,Winter,0,131
2022-01-12,S004,P0012,Electronics,West,83,70,70,101.86,5,Snowy,0,109.85,Winter,0,74
2022-01-12,S004,P0013,Groceries,West,559,145,0,22.15,10,Snowy,1,19.82,Winter,0,140
2022-01-12,S004,P0014,Furniture,West,108,71,0,170.1,5,Snowy,0,151.21,Winter,0,78
2022-01-12,S004,P0015,Furniture,West,240,105,0,83.75,25,Snowy,1,72.5,Winter,0,101
2022-01-12,S004,P0016,Furniture,West,284,72,0,109.64,10,Snowy,1,97.22,Winter,0,69
2022-01-12,S004,P0017,Clothing,West,153,85,156,94.57,20,Snowy,1,85.78,Winter,0,141
2022-01-12,S004,P0018,Furniture,West,81,48,53,145.49,10,Snowy,0,135.72,Winter,0,61
2022-01-12,S004,P0019,Clothing,West,140,54,81,58.77,5,Snowy,0,51.91,Winter,0,89
2022-01-12,S004,P0020,Furniture,West,125,68,0,137.14,10,Snowy,0,128.55,Winter,0,104
2022-01-12,S005,P0001,Groceries,North,127,92,284,12.5,5,Snowy,0,14.53,Winter,0,127
2022-01-12,S005,P0002,Electronics,North,134,100,0,38.33,10,Snowy,0,36.77,Winter,0,88
2022-01-12,S005,P0003,Toys,North,127,71,101,25.56,20,Snowy,1,24.92,Winter,0,96
2022-01-12,S005,P0004,Groceries,North,179,131,122,7.6,5,Snowy,0,8.94,Winter,0,110
2022-01-12,S005,P0005,Groceries,North,170,68,0,15.94,10,Snowy,0,15.87,Winter,0,107
2022-01-12,S005,P0006,Groceries,North,627,151,0,66.81,0,Snowy,0,71.93,Winter,0,135
2022-01-12,S005,P0007,Groceries,North,288,104,240,91.67,0,Snowy,0,81.35,Winter,0,116
2022-01-12,S005,P0008,Groceries,North,161,125,96,54.35,20,Snowy,1,51.57,Winter,0,106
2022-01-12,S005,P0009,Groceries,North,485,159,489,98.4,20,Snowy,1,118.29,Winter,0,184
2022-01-12,S005,P0010,Groceries,North,717,106,0,46.75,25,Snowy,1,53.03,Winter,0,111
2022-01-12,S005,P0011,Electronics,North,244,96,0,80.36,5,Snowy,0,75.91,Winter,0,95
2022-01-12,S005,P0012,Furniture,North,343,24,0,113.59,5,Snowy,0,103.82,Winter,0,40
2022-01-12,S005,P0013,Groceries,North,171,106,0,66.83,15,Snowy,1,66.01,Winter,0,99
2022-01-12,S005,P0014,Furniture,North,336,52,0,147.2,5,Snowy,0,175.15,Winter,0,56
2022-01-12,S005,P0015,Groceries,North,274,118,0,50.06,10,Snowy,1,58.73,Winter,0,131
2022-01-12,S005,P0016,Toys,North,338,111,0,32.37,10,Snowy,1,36.47,Winter,0,103
2022-01-12,S005,P0017,Toys,North,125,125,146,33.71,25,Snowy,1,29.82,Winter,0,135
2022-01-12,S005,P0018,Clothing,North,149,101,121,23.43,10,Snowy,0,20.78,Winter,0,136
2022-01-12,S005,P0019,Furniture,North,213,61,152,133.7,10,Snowy,0,143.08,Winter,0,93
2022-01-12,S005,P0020,Toys,North,232,96,0,31.45,10,Snowy,0,28.17,Winter,0,117
2022-01-13,S001,P0001,Electronics,North,133,80,0,54.01,20,Cloudy,1,61.35,Winter,0,77
2022-01-13,S001,P0002,Clothing,North,192,179,161,62.77,25,Cloudy,1,57.1,Winter,0,161
2022-01-13,S001,P0003,Clothing,North,655,200,895,57.76,20,Cloudy,1,66.42,Winter,0,189
2022-01-13,S001,P0004,Electronics,North,111,97,0,93.82,15,Cloudy,1,90.96,Winter,0,86
2022-01-13,S001,P0005,Groceries,North,798,131,0,49.79,25,Cloudy,1,44.36,Winter,0,117
2022-01-13,S001,P0006,Toys,North,75,62,0,35.52,5,Cloudy,0,41.09,Winter,0,68
2022-01-13,S001,P0007,Groceries,North,625,170,730,27.05,10,Cloudy,0,31.64,Winter,0,162
2022-01-13,S001,P0008,Electronics,North,144,102,0,42.2,10,Cloudy,1,36.11,Winter,0,93
2022-01-13,S001,P0009,Clothing,North,210,101,158,98.3,5,Cloudy,0,113.02,Winter,0,143
2022-01-13,S001,P0010,Furniture,North,255,41,0,123.69,5,Cloudy,0,105.77,Winter,0,65
2022-01-13,S001,P0011,Furniture,North,201,66,188,165.58,5,Cloudy,0,145.35,Winter,0,80
2022-01-13,S001,P0012,Groceries,North,119,60,0,72.8,10,Cloudy,0,64.38,Winter,0,76
2022-01-13,S001,P0013,Toys,North,137,137,142,29.52,25,Cloudy,1,33.43,Winter,0,150
2022-01-13,S001,P0014,Groceries,North,187,79,0,69.54,5,Cloudy,0,66.79,Winter,0,84
2022-01-13,S001,P0015,Toys,North,112,105,113,12.83,20,Cloudy,1,14.62,Winter,0,94
2022-01-13,S001,P0016,Groceries,North,438,60,0,34.31,5,Cloudy,0,40.83,Winter,0,77
2022-01-13,S001,P0017,Toys,North,200,70,0,20.88,5,Cloudy,0,20.64,Winter,0,70
2022-01-13,S001,P0018,Groceries,North,191,145,112,68.97,5,Cloudy,0,67.47,Winter,0,139
2022-01-13,S001,P0019,Furniture,North,79,76,63,105.95,10,Cloudy,0,105.07,Winter,0,72
2022-01-13,S001,P0020,Furniture,North,909,126,0,158.84,0,Cloudy,0,146.62,Winter,0,149
2022-01-13,S002,P0001,Groceries,South,471,80,0,70.39,10,Cloudy,1,81.44,Winter,0,87
2022-01-13,S002,P0002,Toys,South,37,37,393,32.83,25,Cloudy,1,31.19,Winter,0,172
2022-01-13,S002,P0003,Groceries,South,348,123,0,66.66,20,Cloudy,1,79.1,Winter,0,107
2022-01-13,S002,P0004,Groceries,South,286,101,482,41.8,20,Cloudy,1,40.08,Winter,0,151
2022-01-13,S002,P0005,Electronics,South,403,147,0,90.28,20,Cloudy,1,99.45,Winter,0,161
2022-01-13,S002,P0006,Clothing,South,143,81,0,61.84,10,Cloudy,0,60.41,Winter,0,94
2022-01-13,S002,P0007,Toys,South,590,151,0,32.86,0,Cloudy,0,36.73,Winter,0,141
2022-01-13,S002,P0008,Groceries,South,151,151,117,21.86,25,Cloudy,1,24.15,Winter,0,137
2022-01-13,S002,P0009,Groceries,South,405,32,0,52.41,0,Cloudy,0,45.21,Winter,0,37
2022-01-13,S002,P0010,Groceries,South,227,113,0,82.99,10,Cloudy,0,88.12,Winter,0,110
2022-01-13,S002,P0011,Groceries,South,598,45,0,89.74,0,Cloudy,0,87.76,Winter,0,66
2022-01-13,S002,P0012,Electronics,South,287,54,0,53.12,10,Cloudy,0,61.52,Winter,0,52
2022-01-13,S002,P0013,Groceries,South,95,78,407,19.73,20,Cloudy,1,17.53,Winter,0,115
2022-01-13,S002,P0014,Electronics,South,694,103,0,124.3,0,Cloudy,0,139.93,Winter,0,94
2022-01-13,S002,P0015,Clothing,South,830,178,0,69.92,20,Cloudy,1,66.73,Winter,0,158
2022-01-13,S002,P0016,Clothing,South,476,48,0,82.25,5,Cloudy,0,74.11,Winter,0,74
2022-01-13,S002,P0017,Toys,South,665,112,0,22.33,0,Cloudy,0,22.28,Winter,0,99
2022-01-13,S002,P0018,Clothing,South,107,97,103,25.62,10,Cloudy,0,23.47,Winter,0,87
2022-01-13,S002,P0019,Clothing,South,886,130,0,87.7,5,Cloudy,0,100.31,Winter,0,112
2022-01-13,S002,P0020,Furniture,South,201,122,0,148.49,5,Cloudy,0,128.31,Winter,0,115
2022-01-13,S003,P0001,Toys,East,79,79,311,16.75,20,Cloudy,1,15.49,Winter,0,150
2022-01-13,S003,P0002,Groceries,East,862,151,0,54.31,25,Cloudy,1,53.01,Winter,0,165
2022-01-13,S003,P0003,Electronics,East,190,133,146,87.71,25,Cloudy,1,86.68,Winter,0,167
2022-01-13,S003,P0004,Groceries,East,40,40,0,20.22,25,Cloudy,1,18.4,Winter,0,131
2022-01-13,S003,P0005,Toys,East,274,85,0,19.83,15,Cloudy,1,19.66,Winter,0,88
2022-01-13,S003,P0006,Toys,East,135,50,90,37.28,0,Cloudy,0,40.31,Winter,0,80
2022-01-13,S003,P0007,Groceries,East,1085,81,0,15.91,0,Cloudy,0,17.24,Winter,0,91
2022-01-13,S003,P0008,Clothing,East,190,143,353,118.15,20,Cloudy,1,129.54,Winter,0,179
2022-01-13,S003,P0009,Groceries,East,277,49,0,44.63,5,Cloudy,0,51.22,Winter,0,57
2022-01-13,S003,P0010,Groceries,East,290,45,0,31.09,10,Cloudy,0,37.43,Winter,0,62
2022-01-13,S003,P0011,Electronics,East,317,90,0,116.5,0,Cloudy,0,125.54,Winter,0,78
2022-01-13,S003,P0012,Furniture,East,135,44,0,88.13,5,Cloudy,0,76.93,Winter,0,44
2022-01-13,S003,P0013,Groceries,East,472,179,0,76.86,20,Cloudy,1,66.91,Winter,0,175
2022-01-13,S003,P0014,Groceries,East,332,123,0,116.58,0,Cloudy,0,115.41,Winter,0,148
2022-01-13,S003,P0015,Groceries,East,326,54,0,67.87,25,Cloudy,1,61.0,Winter,0,61
2022-01-13,S003,P0016,Electronics,East,449,169,0,122.63,5,Cloudy,0,114.13,Winter,0,162
2022-01-13,S003,P0017,Furniture,East,1035,53,0,116.81,0,Cloudy,0,102.26,Winter,0,50
2022-01-13,S003,P0018,Furniture,East,366,36,0,114.45,10,Cloudy,0,99.35,Winter,0,46
2022-01-13,S003,P0019,Groceries,East,119,113,115,53.69,10,Cloudy,0,50.62,Winter,0,106
2022-01-13,S003,P0020,Clothing,East,710,219,0,106.11,0,Cloudy,0,103.78,Winter,0,202
2022-01-13,S004,P0001,Groceries,West,774,110,694,12.04,15,Cloudy,1,13.06,Winter,0,182
2022-01-13,S004,P0002,Groceries,West,627,107,0,18.33,15,Cloudy,1,17.28,Winter,0,101
2022-01-13,S004,P0003,Furniture,West,265,86,340,139.52,15,Cloudy,1,137.57,Winter,0,107
2022-01-13,S004,P0004,Groceries,West,540,88,0,48.59,15,Cloudy,1,41.37,Winter,0,101
2022-01-13,S004,P0005,Clothing,West,217,165,228,76.94,25,Cloudy,1,70.95,Winter,0,196
2022-01-13,S004,P0006,Groceries,West,359,85,0,34.83,5,Cloudy,0,30.38,Winter,0,84
2022-01-13,S004,P0007,Groceries,West,125,106,0,28.86,5,Cloudy,0,33.88,Winter,0,115
2022-01-13,S004,P0008,Furniture,West,96,80,70,90.67,15,Cloudy,1,77.76,Winter,0,82
2022-01-13,S004,P0009,Clothing,West,611,129,0,123.61,5,Cloudy,0,148.68,Winter,0,133
2022-01-13,S004,P0010,Groceries,West,433,71,0,25.28,0,Cloudy,0,29.26,Winter,0,90
2022-01-13,S004,P0011,Clothing,West,735,171,617,74.63,0,Cloudy,0,80.54,Winter,0,171
2022-01-13,S004,P0012,Electronics,West,83,62,83,104.96,10,Cloudy,0,96.94,Winter,0,84
2022-01-13,S004,P0013,Groceries,West,414,90,0,18.68,15,Cloudy,1,18.21,Winter,0,103
2022-01-13,S004,P0014,Furniture,West,227,71,0,180.69,0,Cloudy,0,159.22,Winter,0,81
2022-01-13,S004,P0015,Furniture,West,135,60,0,72.05,25,Cloudy,1,85.18,Winter,0,72
2022-01-13,S004,P0016,Furniture,West,212,54,0,101.18,5,Cloudy,0,119.11,Winter,0,47
2022-01-13,S004,P0017,Clothing,West,224,94,0,98.56,5,Cloudy,0,92.82,Winter,0,99
2022-01-13,S004,P0018,Furniture,West,86,86,80,155.88,10,Cloudy,0,141.5,Winter,0,80
2022-01-13,S004,P0019,Clothing,West,167,72,0,57.42,5,Cloudy,0,49.73,Winter,0,82
2022-01-13,S004,P0020,Furniture,West,390,154,0,166.05,0,Cloudy,0,145.13,Winter,0,131
2022-01-13,S005,P0001,Groceries,North,35,35,380,11.6,20,Cloudy,1,14.03,Winter,0,160
2022-01-13,S005,P0002,Electronics,North,531,105,0,32.93,25,Cloudy,1,38.12,Winter,0,112
2022-01-13,S005,P0003,Toys,North,157,120,161,34.81,10,Cloudy,1,32.26,Winter,0,159
2022-01-13,S005,P0004,Groceries,North,170,139,122,7.98,15,Cloudy,1,7.69,Winter,0,146
2022-01-13,S005,P0005,Groceries,North,338,203,497,18.2,25,Cloudy,1,20.26,Winter,0,245
2022-01-13,S005,P0006,Groceries,North,476,151,0,62.84,10,Cloudy,0,72.69,Winter,0,150
2022-01-13,S005,P0007,Groceries,North,184,87,0,71.13,10,Cloudy,0,81.71,Winter,0,86
2022-01-13,S005,P0008,Groceries,North,132,65,72,52.44,10,Cloudy,1,60.42,Winter,0,76
2022-01-13,S005,P0009,Groceries,North,326,106,0,98.05,10,Cloudy,0,110.06,Winter,0,139
2022-01-13,S005,P0010,Groceries,North,611,126,0,58.98,10,Cloudy,0,68.23,Winter,0,127
2022-01-13,S005,P0011,Electronics,North,148,72,0,73.54,0,Cloudy,0,77.88,Winter,0,69
2022-01-13,S005,P0012,Furniture,North,319,21,0,110.32,5,Cloudy,0,105.57,Winter,0,33
2022-01-13,S005,P0013,Groceries,North,522,80,0,68.08,15,Cloudy,1,58.08,Winter,0,105
2022-01-13,S005,P0014,Furniture,North,284,39,0,162.82,0,Cloudy,0,149.97,Winter,0,56
2022-01-13,S005,P0015,Groceries,North,510,126,0,40.35,25,Cloudy,1,46.84,Winter,0,120
2022-01-13,S005,P0016,Toys,North,227,86,0,32.34,10,Cloudy,0,32.1,Winter,0,87
2022-01-13,S005,P0017,Toys,North,146,103,98,36.53,10,Cloudy,0,43.84,Winter,0,118
2022-01-13,S005,P0018,Clothing,North,169,117,0,20.33,10,Cloudy,0,23.59,Winter,0,106
2022-01-13,S005,P0019,Furniture,North,152,81,0,151.61,0,Cloudy,0,162.67,Winter,0,99
2022-01-13,S005,P0020,Toys,North,136,95,105,30.77,5,Cloudy,0,30.23,Winter,0,93
2022-01-14,S001,P0001,Electronics,North,232,52,0,58.29,5,Sunny,0,61.97,Winter,0,52
2022-01-14,S001,P0002,Clothing,North,174,156,166,77.32,5,Sunny,0,86.46,Winter,0,169
2022-01-14,S001,P0003,Clothing,North,455,90,0,56.92,10,Sunny,0,52.41,Winter,0,123
2022-01-14,S001,P0004,Electronics,North,216,125,291,113.4,10,Sunny,1,112.97,Winter,0,127
2022-01-14,S001,P0005,Groceries,North,667,117,684,69.51,0,Sunny,0,73.3,Winter,0,150
2022-01-14,S001,P0006,Toys,North,13,13,0,39.8,0,Sunny,0,43.41,Winter,0,86
2022-01-14,S001,P0007,Groceries,North,455,176,0,25.07,20,Sunny,1,24.62,Winter,0,158
2022-01-14,S001,P0008,Electronics,North,42,42,50,37.15,5,Sunny,0,43.84,Winter,0,56
2022-01-14,S001,P0009,Clothing,North,267,86,0,73.05,25,Sunny,1,86.36,Winter,0,123
2022-01-14,S001,P0010,Furniture,North,214,50,0,124.61,10,Sunny,0,111.42,Winter,0,82
2022-01-14,S001,P0011,Furniture,North,135,107,0,190.2,0,Sunny,0,184.61,Winter,0,106
2022-01-14,S001,P0012,Groceries,North,278,132,369,92.76,15,Sunny,1,83.79,Winter,0,174
2022-01-14,S001,P0013,Toys,North,142,61,88,30.28,15,Sunny,1,26.72,Winter,0,100
2022-01-14,S001,P0014,Groceries,North,437,140,458,80.45,10,Sunny,0,70.51,Winter,0,148
2022-01-14,S001,P0015,Toys,North,120,68,79,15.82,0,Sunny,0,18.67,Winter,0,90
2022-01-14,S001,P0016,Groceries,North,378,184,567,47.23,5,Sunny,0,43.09,Winter,0,164
2022-01-14,S001,P0017,Toys,North,130,86,117,22.44,10,Sunny,0,19.37,Winter,0,107
2022-01-14,S001,P0018,Groceries,North,158,109,120,60.23,5,Sunny,0,65.03,Winter,0,111
2022-01-14,S001,P0019,Furniture,North,66,66,95,112.66,10,Sunny,1,109.03,Winter,0,90
2022-01-14,S001,P0020,Furniture,North,783,34,0,105.76,5,Sunny,0,116.29,Winter,0,56
2022-01-14,S002,P0001,Groceries,South,391,54,0,74.65,5,Cloudy,0,66.34,Winter,0,74
2022-01-14,S002,P0002,Toys,South,340,53,0,27.82,5,Cloudy,0,26.63,Winter,0,47
2022-01-14,S002,P0003,Groceries,South,225,95,0,92.71,0,Cloudy,0,92.47,Winter,0,124
2022-01-14,S002,P0004,Groceries,South,185,98,0,37.56,20,Cloudy,1,43.25,Winter,0,132
2022-01-14,S002,P0005,Electronics,South,256,54,0,87.66,0,Cloudy,0,104.0,Winter,0,79
2022-01-14,S002,P0006,Clothing,South,62,40,50,55.13,0,Cloudy,0,54.82,Winter,0,35
2022-01-14,S002,P0007,Toys,South,439,131,336,23.51,25,Cloudy,1,27.6,Winter,0,125
